Date,Town,ProjectName,Story,PropertyType,Model,Tenure,AreaSQM,PricePSF,Price
1-May-19,Sengkang,Blk 327A Anchorvale Road,XX to XX,4-Room,Premium Apartment.,Unknown,92,4930.00,453000.00
1-May-19,Sengkang,Blk 327C Anchorvale Road,XX to XX,4-Room,Premium Apartment.,Unknown,92,5113.00,470000.00
1-May-19,Sengkang,Blk 264D Compassvale Bow,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2008,92,4833.00,445000.00
1-May-19,Sengkang,Blk 295C Compassvale Crescent,XX to XX,4-Room,Model A,99 Yrs FROM 2002,90,3843.00,346000.00
1-May-19,Sengkang,Blk 296C Compassvale Crescent,XX to XX,4-Room,Model A,99 Yrs FROM 2002,89,4123.00,367000.00
1-May-19,Sengkang,Blk 202 Compassvale Drive,XX to XX,4-Room,Model A2,99 Yrs FROM 2001,85,4478.00,380000.00
1-May-19,Sengkang,Blk 207D Compassvale Lane,XX to XX,4-Room,Model A,99 Yrs FROM 2005,85,3886.00,330000.00
1-May-19,Sengkang,Blk 210B Compassvale Lane,XX to XX,4-Room,Model A,99 Yrs FROM 2013,97,4639.00,450000.00
1-May-19,Sengkang,Blk 213B Compassvale Lane,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2012,95,4736.00,450000.00
1-May-19,Sengkang,Blk 265B Compassvale Link,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2008,92,5597.00,515000.00
1-May-19,Sengkang,Blk 273C Compassvale Link,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2009,90,5113.00,460000.00
1-May-19,Sengkang,Blk 277A Compassvale Link,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2009,90,6146.00,553000.00
1-May-19,Sengkang,Blk 277B Compassvale Link,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2009,90,5500.00,495000.00
1-May-19,Sengkang,Blk 291D Compassvale Street,XX to XX,4-Room,Model A,99 Yrs FROM 2001,90,3950.00,355000.00
1-May-19,Sengkang,Blk 297A Compassvale Street,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2001,94,3724.00,350000.00
1-May-19,Sengkang,Blk 297B Compassvale Street,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2001,94,3832.00,360000.00
1-May-19,Sengkang,Blk 298C Compassvale Street,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2001,94,4015.00,377000.00
1-May-19,Sengkang,Blk 298D Compassvale Street,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2001,94,3617.00,340000.00
1-May-19,Sengkang,Blk 223D Compassvale Walk,XX to XX,4-Room,Model A,99 Yrs FROM 1999,102,3929.00,400000.00
1-May-19,Sengkang,Blk 224D Compassvale Walk,XX to XX,4-Room,Model A,99 Yrs FROM 1999,102,3498.00,357000.00
1-May-19,Sengkang,Blk 403C Fernvale Lane,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2004,94,4263.00,400000.00
1-May-19,Sengkang,Blk 403D Fernvale Lane,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2004,92,3477.00,320000.00
1-May-19,Sengkang,Blk 430B Fernvale Link,XX to XX,4-Room,Model A,99 Yrs FROM 2015,92,4564.00,420000.00
1-May-19,Sengkang,Blk 430B Fernvale Link,XX to XX,4-Room,Model A,99 Yrs FROM 2015,92,4564.00,420000.00
1-May-19,Sengkang,Blk 410A Fernvale Road,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2012,95,4316.00,410000.00
1-May-19,Sengkang,Blk 411B Fernvale Road,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2012,96,4585.00,440000.00
1-May-19,Sengkang,Blk 411B Fernvale Road,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2012,96,4639.00,445000.00
1-May-19,Sengkang,Blk 434A Fernvale Road,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2013,94,3993.00,375000.00
1-May-19,Sengkang,Blk 435A Fernvale Road,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2013,94,4467.00,420000.00
1-May-19,Sengkang,Blk 435B Fernvale Road,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2013,94,4629.00,435000.00
1-May-19,Sengkang,Blk 441D Fernvale Road,XX to XX,4-Room,Model A,99 Yrs FROM 2012,93,4629.00,430000.00
1-May-19,Sengkang,Blk 445B Fernvale Road,XX to XX,4-Room,Model A,99 Yrs FROM 2012,94,4316.00,405000.00
1-May-19,Sengkang,Blk 453B Fernvale Road,XX to XX,4-Room,Model A,Unknown,92,4402.00,405000.00
1-May-19,Sengkang,Blk 453B Fernvale Road,XX to XX,4-Room,Model A,Unknown,92,4510.00,415000.00
1-May-19,Sengkang,Blk 453B Fernvale Road,XX to XX,4-Room,Model A,Unknown,92,4618.00,425000.00
1-May-19,Sengkang,Blk 453B Fernvale Road,XX to XX,4-Room,Model A,Unknown,92,4650.00,428000.00
1-May-19,Sengkang,Blk 447B Jalan Kayu,XX to XX,4-Room,Model A,99 Yrs FROM 2013,94,4467.00,420000.00
1-May-19,Sengkang,Blk 152 Rivervale Crescent,XX to XX,4-Room,Model A,99 Yrs FROM 2005,91,3854.00,350000.00
1-May-19,Sengkang,Blk 153 Rivervale Crescent,XX to XX,4-Room,Model A,99 Yrs FROM 2005,91,4263.00,388000.00
1-May-19,Sengkang,Blk 156 Rivervale Crescent,XX to XX,4-Room,Model A,99 Yrs FROM 2005,90,4112.00,370000.00
1-May-19,Sengkang,Blk 157A Rivervale Crescent,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2003,90,3724.00,335000.00
1-May-19,Sengkang,Blk 157A Rivervale Crescent,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2003,90,3778.00,340000.00
1-May-19,Sengkang,Blk 157D Rivervale Crescent,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2003,91,3412.00,310000.00
1-May-19,Sengkang,Blk 178A Rivervale Crescent,XX to XX,4-Room,Model A,99 Yrs FROM 2015,93,4176.00,388888.00
1-May-19,Sengkang,Blk 178B Rivervale Crescent,XX to XX,4-Room,Model A,Unknown,93,4144.00,385000.00
1-May-19,Sengkang,Blk 178C Rivervale Crescent,XX to XX,4-Room,Model A,Unknown,93,4069.00,378000.00
1-May-19,Sengkang,Blk 178C Rivervale Crescent,XX to XX,4-Room,Model A,Unknown,93,4230.00,393000.00
1-May-19,Sengkang,Blk 178C Rivervale Crescent,XX to XX,4-Room,Model A,Unknown,93,4359.00,405000.00
1-May-19,Sengkang,Blk 178D Rivervale Crescent,XX to XX,4-Room,Model A,99 Yrs FROM 2015,93,4198.00,390000.00
1-May-19,Sengkang,Blk 180C Rivervale Crescent,XX to XX,4-Room,Model A,99 Yrs FROM 2015,93,4144.00,385000.00
1-May-19,Sengkang,Blk 183D Rivervale Crescent,XX to XX,4-Room,Model A2,99 Yrs FROM 2003,85,4123.00,350000.00
1-May-19,Sengkang,Blk 184A Rivervale Crescent,XX to XX,4-Room,Model A,99 Yrs FROM 2003,90,3649.00,328000.00
1-May-19,Sengkang,Blk 184A Rivervale Crescent,XX to XX,4-Room,Model A,99 Yrs FROM 2003,90,3993.00,358888.00
1-May-19,Sengkang,Blk 185A Rivervale Crescent,XX to XX,4-Room,Model A,99 Yrs FROM 2000,91,3767.00,343000.00
1-May-19,Sengkang,Blk 185C Rivervale Crescent,XX to XX,4-Room,Model A2,99 Yrs FROM 2000,85,4058.00,345000.00
1-May-19,Sengkang,Blk 122E Rivervale Drive,XX to XX,4-Room,Model A,99 Yrs FROM 2000,90,3444.00,310000.00
1-May-19,Sengkang,Blk 146 Rivervale Drive,XX to XX,4-Room,Model A,99 Yrs FROM 1999,100,3251.00,325000.00
1-May-19,Sengkang,Blk 101 Rivervale Walk,XX to XX,4-Room,Model A,99 Yrs FROM 1999,101,3660.00,370000.00
1-May-19,Sengkang,Blk 113 Rivervale Walk,XX to XX,4-Room,Model A,99 Yrs FROM 1998,100,3854.00,385000.00
1-May-19,Sengkang,Blk 270A Sengkang Central,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2010,93,4844.00,450000.00
1-May-19,Sengkang,Blk 272B Sengkang Central,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 2009,90,6232.00,560088.00
1-May-19,Sengkang,Blk 439B Sengkang West Avenue,XX to XX,4-Room,Model A,99 Yrs FROM 2011,94,4607.00,433000.00
28-Jun-19,Serangoon,Blk 243 Serangoon Avenue 2,XX to XX,4-Room,Simplified,99 Yrs FROM 1985,84,6017.00,505000.00
28-Jun-19,Serangoon,Blk 315 Serangoon Avenue 2,XX to XX,4-Room,New Generation,99 Yrs FROM 1985,91,5145.00,468000.00
28-Jun-19,Serangoon,Blk 219 Serangoon Avenue 4,XX to XX,4-Room,New Generation,99 Yrs FROM 1984,96,4166.00,400000.00
28-Jun-19,Serangoon,Blk 221 Serangoon Avenue 4,XX to XX,4-Room,New Generation,99 Yrs FROM 1984,94,4295.00,403888.00
28-Jun-19,Serangoon,Blk 420 Serangoon Central,XX to XX,4-Room,Model A,99 Yrs FROM 1989,109,5694.00,620000.00
28-Jun-19,Serangoon,Blk 101 Serangoon North Avenue 1,XX to XX,4-Room,New Generation,99 Yrs FROM 1985,91,3940.00,358000.00
28-Jun-19,Serangoon,Blk 120 Serangoon North Avenue 1,XX to XX,4-Room,New Generation,99 Yrs FROM 1985,93,3660.00,340000.00
28-Jun-19,Serangoon,Blk 146 Serangoon North Avenue 1,XX to XX,4-Room,Simplified,99 Yrs FROM 1987,83,4219.00,350000.00
28-Jun-19,Serangoon,Blk 545 Serangoon North Avenue 3,XX to XX,4-Room,Model A,99 Yrs FROM 1997,100,3552.00,355000.00
28-Jun-19,Serangoon,Blk 522 Serangoon North Avenue 4,XX to XX,4-Room,Model A,99 Yrs FROM 1992,103,3832.00,395000.00
28-Jun-19,Serangoon,Blk 532 Serangoon North Avenue 4,XX to XX,4-Room,Model A,99 Yrs FROM 1992,103,3832.00,395000.00
28-Jun-19,Serangoon,Blk 533 Serangoon North Avenue 4,XX to XX,4-Room,Model A,99 Yrs FROM 1992,104,3638.00,378000.00
1-May-19,Serangoon,Blk 243 Serangoon Avenue 2,XX to XX,4-Room,Simplified,99 Yrs FROM 1985,89,5942.00,528000.00
1-May-19,Serangoon,Blk 307 Serangoon Avenue 2,XX to XX,4-Room,New Generation,99 Yrs FROM 1985,99,3584.00,355000.00
1-May-19,Serangoon,Blk 232 Serangoon Avenue 3,XX to XX,4-Room,Simplified,99 Yrs FROM 1985,84,4908.00,412000.00
1-May-19,Serangoon,Blk 324 Serangoon Avenue 3,XX to XX,4-Room,Simplified,99 Yrs FROM 1986,84,6545.00,550000.00
1-May-19,Serangoon,Blk 222 Serangoon Avenue 4,XX to XX,4-Room,New Generation,99 Yrs FROM 1985,94,4295.00,403000.00
1-May-19,Serangoon,Blk 226 Serangoon Avenue 4,XX to XX,4-Room,New Generation,99 Yrs FROM 1984,91,5167.00,470000.00
1-May-19,Serangoon,Blk 228 Serangoon Avenue 4,XX to XX,4-Room,New Generation,99 Yrs FROM 1984,91,4951.00,450000.00
1-May-19,Serangoon,Blk 228 Serangoon Avenue 4,XX to XX,4-Room,New Generation,99 Yrs FROM 1984,91,4973.00,452000.00
1-May-19,Serangoon,Blk 410 Serangoon Central,XX to XX,4-Room,Model A,99 Yrs FROM 1989,105,6092.00,640000.00
1-May-19,Serangoon,Blk 415 Serangoon Central,XX to XX,4-Room,Model A,99 Yrs FROM 1989,105,6243.00,655000.00
1-May-19,Serangoon,Blk 103 Serangoon North Avenue 1,XX to XX,4-Room,New Generation,99 Yrs FROM 1985,91,3627.00,330000.00
1-May-19,Serangoon,Blk 111 Serangoon North Avenue 1,XX to XX,4-Room,New Generation,99 Yrs FROM 1985,91,3735.00,340000.00
1-May-19,Serangoon,Blk 143 Serangoon North Avenue 1,XX to XX,4-Room,Model A,99 Yrs FROM 1987,103,4037.00,415000.00
1-May-19,Serangoon,Blk 144 Serangoon North Avenue 1,XX to XX,4-Room,Simplified,99 Yrs FROM 1987,83,4101.00,340000.00
1-May-19,Serangoon,Blk 553 Serangoon North Avenue 3,XX to XX,4-Room,Model A,99 Yrs FROM 1997,102,3972.00,405000.00
1-May-19,Serangoon,Blk 507 Serangoon North Avenue 4,XX to XX,4-Room,Model A,99 Yrs FROM 1997,100,4187.00,418888.00
1-May-19,Serangoon,Blk 531 Serangoon North Avenue 4,XX to XX,4-Room,Model A,99 Yrs FROM 1992,103,3627.00,373000.00
1-May-19,Serangoon,Blk 540 Serangoon North Avenue 4,XX to XX,4-Room,Model A,99 Yrs FROM 1992,104,3574.00,372000.00
28-Jun-19,Tampines,Blk 168C Simei Lane,XX to XX,4-Room,Dbss,99 Yrs FROM 2011,94,6684.00,628000.00
28-Jun-19,Tampines,Blk 158 Simei Road,XX to XX,4-Room,Model A,99 Yrs FROM 1989,108,3940.00,425000.00
28-Jun-19,Tampines,Blk 161 Simei Road,XX to XX,4-Room,Model A,99 Yrs FROM 1989,108,3940.00,425000.00
28-Jun-19,Tampines,Blk 102 Simei Street 1,XX to XX,4-Room,Model A,99 Yrs FROM 1988,104,4521.00,470000.00
28-Jun-19,Tampines,Blk 107 Simei Street 1,XX to XX,4-Room,Model A,99 Yrs FROM 1988,104,4381.00,455000.00
28-Jun-19,Tampines,Blk 116 Simei Street 1,XX to XX,4-Room,Model A,99 Yrs FROM 1988,104,4327.00,450000.00
28-Jun-19,Tampines,Blk 122 Simei Street 1,XX to XX,4-Room,Simplified,99 Yrs FROM 1988,84,4887.00,410000.00
28-Jun-19,Tampines,Blk 126 Simei Street 1,XX to XX,4-Room,Simplified,99 Yrs FROM 1988,84,4402.00,370000.00
28-Jun-19,Tampines,Blk 135 Simei Street 1,XX to XX,4-Room,Simplified,99 Yrs FROM 1988,84,4467.00,375000.00
28-Jun-19,Tampines,Blk 149 Simei Street 1,XX to XX,4-Room,Simplified,99 Yrs FROM 1988,84,4758.00,400000.00
28-Jun-19,Tampines,Blk 253 Simei Street 1,XX to XX,4-Room,Model A,99 Yrs FROM 1996,101,4898.00,495000.00
28-Jun-19,Tampines,Blk 256 Simei Street 1,XX to XX,4-Room,Model A,99 Yrs FROM 1996,101,4607.00,465000.00
28-Jun-19,Tampines,Blk 223 Simei Street 4,XX to XX,4-Room,Model A,99 Yrs FROM 1988,104,4133.00,430000.00
28-Jun-19,Tampines,Blk 390 Tampines Avenue 7,XX to XX,4-Room,Model A,99 Yrs FROM 1994,105,3854.00,405000.00
28-Jun-19,Tampines,Blk 869A Tampines Avenue 8,XX to XX,4-Room,Model A,Unknown,92,5328.00,490000.00
28-Jun-19,Tampines,Blk 869A Tampines Avenue 8,XX to XX,4-Room,Model A,Unknown,92,5436.00,500000.00
28-Jun-19,Tampines,Blk 503 Tampines Central 1,XX to XX,4-Room,Model A,99 Yrs FROM 1990,113,4758.00,538000.00
28-Jun-19,Tampines,Blk 522A Tampines Central 7,XX to XX,4-Room,Model A,Unknown,93,6232.00,580000.00
28-Jun-19,Tampines,Blk 522B Tampines Central 7,XX to XX,4-Room,Model A,Unknown,93,5694.00,530000.00
28-Jun-19,Tampines,Blk 522B Tampines Central 7,XX to XX,4-Room,Model A,Unknown,93,5694.00,530000.00
28-Jun-19,Tampines,Blk 522C Tampines Central 7,XX to XX,4-Room,Model A,Unknown,93,6286.00,585000.00
28-Jun-19,Tampines,Blk 523C Tampines Central 7,XX to XX,4-Room,Model A,Unknown,93,5802.00,540000.00
28-Jun-19,Tampines,Blk 523C Tampines Central 7,XX to XX,4-Room,Model A,Unknown,93,6286.00,585000.00
28-Jun-19,Tampines,Blk 109 Tampines Street 11,XX to XX,4-Room,Model A,99 Yrs FROM 1984,103,4080.00,420000.00
28-Jun-19,Tampines,Blk 112 Tampines Street 11,XX to XX,4-Room,Model A,99 Yrs FROM 1982,104,4381.00,455000.00
28-Jun-19,Tampines,Blk 248 Tampines Street 21,XX to XX,4-Room,New Generation,99 Yrs FROM 1984,91,5081.00,462000.00
28-Jun-19,Tampines,Blk 251 Tampines Street 21,XX to XX,4-Room,Model A,99 Yrs FROM 1985,102,4510.00,460000.00
28-Jun-19,Tampines,Blk 265 Tampines Street 21,XX to XX,4-Room,Model A,99 Yrs FROM 1984,103,3595.00,369800.00
28-Jun-19,Tampines,Blk 273 Tampines Street 22,XX to XX,4-Room,Model A,99 Yrs FROM 1984,105,4176.00,438000.00
28-Jun-19,Tampines,Blk 275 Tampines Street 22,XX to XX,4-Room,Model A,99 Yrs FROM 1985,105,3617.00,380000.00
28-Jun-19,Tampines,Blk 276 Tampines Street 22,XX to XX,4-Room,Model A,99 Yrs FROM 1984,109,3746.00,408000.00
28-Jun-19,Tampines,Blk 288 Tampines Street 22,XX to XX,4-Room,Model A,99 Yrs FROM 1984,103,3789.00,390000.00
28-Jun-19,Tampines,Blk 212 Tampines Street 23,XX to XX,4-Room,Model A,99 Yrs FROM 1985,105,4306.00,452000.00
28-Jun-19,Tampines,Blk 227 Tampines Street 23,XX to XX,4-Room,New Generation,99 Yrs FROM 1986,91,4510.00,410000.00
28-Jun-19,Tampines,Blk 323 Tampines Street 33,XX to XX,4-Room,Model A,99 Yrs FROM 1995,108,3757.00,405000.00
28-Jun-19,Tampines,Blk 323 Tampines Street 33,XX to XX,4-Room,Model A,99 Yrs FROM 1995,112,3735.00,418000.00
28-Jun-19,Tampines,Blk 366 Tampines Street 34,XX to XX,4-Room,Model A,99 Yrs FROM 1997,102,3627.00,370000.00
28-Jun-19,Tampines,Blk 409 Tampines Street 41,XX to XX,4-Room,Simplified,99 Yrs FROM 1986,84,4865.00,409000.00
28-Jun-19,Tampines,Blk 446 Tampines Street 42,XX to XX,4-Room,Model A,99 Yrs FROM 1985,105,4176.00,438000.00
28-Jun-19,Tampines,Blk 450D Tampines Street 42,XX to XX,4-Room,Model A,99 Yrs FROM 1996,105,4047.00,425000.00
28-Jun-19,Tampines,Blk 437 Tampines Street 43,XX to XX,4-Room,Model A,99 Yrs FROM 1986,105,3907.00,410000.00
28-Jun-19,Tampines,Blk 488B Tampines Street 45,XX to XX,4-Room,Model A,99 Yrs FROM 1989,103,3617.00,372000.00
28-Jun-19,Tampines,Blk 498G Tampines Street 45,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 1997,106,4015.00,425000.00
28-Jun-19,Tampines,Blk 709 Tampines Street 71,XX to XX,4-Room,Model A,99 Yrs FROM 1997,99,4349.00,430000.00
28-Jun-19,Tampines,Blk 710 Tampines Street 71,XX to XX,4-Room,Model A,99 Yrs FROM 1997,100,4004.00,400000.00
28-Jun-19,Tampines,Blk 714 Tampines Street 71,XX to XX,4-Room,Model A,99 Yrs FROM 1997,100,4499.00,450000.00
28-Jun-19,Tampines,Blk 725 Tampines Street 71,XX to XX,4-Room,Model A,99 Yrs FROM 1997,103,4230.00,435000.00
28-Jun-19,Tampines,Blk 728 Tampines Street 71,XX to XX,4-Room,Model A,99 Yrs FROM 1997,103,4661.00,480000.00
28-Jun-19,Tampines,Blk 733 Tampines Street 71,XX to XX,4-Room,Model A,99 Yrs FROM 1997,103,4273.00,440000.00
28-Jun-19,Tampines,Blk 733 Tampines Street 71,XX to XX,4-Room,Model A,99 Yrs FROM 1997,100,4553.00,455000.00
28-Jun-19,Tampines,Blk 718 Tampines Street 72,XX to XX,4-Room,Model A,99 Yrs FROM 1997,99,4295.00,425000.00
28-Jun-19,Tampines,Blk 736 Tampines Street 72,XX to XX,4-Room,Model A,99 Yrs FROM 1997,100,4198.00,420000.00
28-Jun-19,Tampines,Blk 836 Tampines Street 82,XX to XX,4-Room,Simplified,99 Yrs FROM 1985,84,4618.00,388000.00
28-Jun-19,Tampines,Blk 842G Tampines Street 82,XX to XX,4-Room,Model A,99 Yrs FROM 1995,108,4542.00,490000.00
28-Jun-19,Tampines,Blk 856 Tampines Street 82,XX to XX,4-Room,Simplified,99 Yrs FROM 1986,91,3627.00,330000.00
28-Jun-19,Tampines,Blk 837 Tampines Street 83,XX to XX,4-Room,Model A,99 Yrs FROM 1985,105,3767.00,396000.00
28-Jun-19,Tampines,Blk 843 Tampines Street 83,XX to XX,4-Room,Simplified,99 Yrs FROM 1988,84,4521.00,380000.00
28-Jun-19,Tampines,Blk 911 Tampines Street 91,XX to XX,4-Room,Model A,99 Yrs FROM 1984,110,3864.00,425000.00
28-Jun-19,Tampines,Blk 916 Tampines Street 91,XX to XX,4-Room,Model A,99 Yrs FROM 1984,103,4037.00,416000.00
28-Jun-19,Tampines,Blk 933 Tampines Street 91,XX to XX,4-Room,Model A,99 Yrs FROM 1985,104,4187.00,435000.00
1-May-19,Tampines,Blk 123 Simei Street 1,XX to XX,4-Room,Model A,99 Yrs FROM 1988,104,3929.00,408000.00
1-May-19,Tampines,Blk 149 Simei Street 1,XX to XX,4-Room,Simplified,99 Yrs FROM 1988,84,4585.00,385000.00
1-May-19,Tampines,Blk 861 Tampines Avenue 5,XX to XX,4-Room,Model A,99 Yrs FROM 1988,104,4715.00,490000.00
1-May-19,Tampines,Blk 392 Tampines Avenue 7,XX to XX,4-Room,Model A,99 Yrs FROM 1994,107,3810.00,408000.00
1-May-19,Tampines,Blk 868A Tampines Avenue 8,XX to XX,4-Room,Model A,Unknown,92,5113.00,470000.00
1-May-19,Tampines,Blk 869A Tampines Avenue 8,XX to XX,4-Room,Model A,Unknown,92,4564.00,420000.00
1-May-19,Tampines,Blk 869A Tampines Avenue 8,XX to XX,4-Room,Model A,Unknown,92,5091.00,468000.00
1-May-19,Tampines,Blk 880A Tampines Avenue 8,XX to XX,4-Room,Model A,99 Yrs FROM 1988,108,3617.00,390000.00
1-May-19,Tampines,Blk 493B Tampines Avenue 9,XX to XX,4-Room,Model A,99 Yrs FROM 1993,105,4101.00,430000.00
1-May-19,Tampines,Blk 503 Tampines Central 1,XX to XX,4-Room,Model A,99 Yrs FROM 1990,110,4542.00,500000.00
1-May-19,Tampines,Blk 522B Tampines Central 7,XX to XX,4-Room,Model A,Unknown,93,6771.00,630000.00
1-May-19,Tampines,Blk 102 Tampines Street 11,XX to XX,4-Room,Model A,99 Yrs FROM 1983,104,3940.00,410000.00
1-May-19,Tampines,Blk 107 Tampines Street 11,XX to XX,4-Room,Model A,99 Yrs FROM 1984,103,4564.00,470000.00
1-May-19,Tampines,Blk 109 Tampines Street 11,XX to XX,4-Room,Model A,99 Yrs FROM 1984,103,3660.00,377000.00
1-May-19,Tampines,Blk 140 Tampines Street 12,XX to XX,4-Room,New Generation,99 Yrs FROM 1984,93,3875.00,360000.00
1-May-19,Tampines,Blk 157 Tampines Street 12,XX to XX,4-Room,New Generation,99 Yrs FROM 1985,93,4876.00,453888.00
1-May-19,Tampines,Blk 247 Tampines Street 21,XX to XX,4-Room,New Generation,99 Yrs FROM 1984,91,5145.00,468000.00
1-May-19,Tampines,Blk 261 Tampines Street 21,XX to XX,4-Room,Model A,99 Yrs FROM 1984,103,3692.00,380000.00
1-May-19,Tampines,Blk 268 Tampines Street 21,XX to XX,4-Room,Model A,99 Yrs FROM 1984,103,4951.00,510000.00
1-May-19,Tampines,Blk 270 Tampines Street 21,XX to XX,4-Room,Model A,99 Yrs FROM 1985,105,4004.00,420000.00
1-May-19,Tampines,Blk 277 Tampines Street 22,XX to XX,4-Room,Model A,99 Yrs FROM 1985,104,3660.00,380000.00
1-May-19,Tampines,Blk 215 Tampines Street 23,XX to XX,4-Room,New Generation,99 Yrs FROM 1985,93,4413.00,410000.00
1-May-19,Tampines,Blk 230 Tampines Street 24,XX to XX,4-Room,New Generation,99 Yrs FROM 1985,98,4284.00,420000.00
1-May-19,Tampines,Blk 384 Tampines Street 32,XX to XX,4-Room,Model A,99 Yrs FROM 1993,104,3832.00,398000.00
1-May-19,Tampines,Blk 318 Tampines Street 33,XX to XX,4-Room,Model A,99 Yrs FROM 1995,111,3563.00,395000.00
1-May-19,Tampines,Blk 340 Tampines Street 33,XX to XX,4-Room,Model A,99 Yrs FROM 1995,109,3574.00,390000.00
1-May-19,Tampines,Blk 347 Tampines Street 33,XX to XX,4-Room,Model A,99 Yrs FROM 1996,107,3854.00,412000.00
1-May-19,Tampines,Blk 350 Tampines Street 33,XX to XX,4-Room,Model A,99 Yrs FROM 1996,104,3810.00,396000.00
1-May-19,Tampines,Blk 368 Tampines Street 34,XX to XX,4-Room,Model A,99 Yrs FROM 1997,101,3961.00,400000.00
1-May-19,Tampines,Blk 369 Tampines Street 34,XX to XX,4-Room,Model A,99 Yrs FROM 1997,104,4133.00,430000.00
1-May-19,Tampines,Blk 402 Tampines Street 41,XX to XX,4-Room,Model A,99 Yrs FROM 1985,104,4133.00,430000.00
1-May-19,Tampines,Blk 450 Tampines Street 42,XX to XX,4-Room,Model A,99 Yrs FROM 1985,104,4090.00,425000.00
1-May-19,Tampines,Blk 443 Tampines Street 43,XX to XX,4-Room,Simplified,99 Yrs FROM 1985,84,4402.00,370000.00
1-May-19,Tampines,Blk 493D Tampines Street 43,XX to XX,4-Room,Model A,99 Yrs FROM 1993,104,3681.00,383000.00
1-May-19,Tampines,Blk 470 Tampines Street 44,XX to XX,4-Room,Simplified,99 Yrs FROM 1986,84,4704.00,395000.00
1-May-19,Tampines,Blk 489A Tampines Street 45,XX to XX,4-Room,Model A,99 Yrs FROM 1989,104,3843.00,400000.00
1-May-19,Tampines,Blk 498A Tampines Street 45,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 1997,106,3886.00,412000.00
1-May-19,Tampines,Blk 498M Tampines Street 45,XX to XX,4-Room,Premium Apartment,99 Yrs FROM 1997,106,4015.00,425000.00
1-May-19,Tampines,Blk 726 Tampines Street 71,XX to XX,4-Room,Model A,99 Yrs FROM 1997,103,4424.00,455000.00
1-May-19,Tampines,Blk 730 Tampines Street 71,XX to XX,4-Room,Model A,99 Yrs FROM 1997,103,4424.00,455000.00
1-May-19,Tampines,Blk 733 Tampines Street 71,XX to XX,4-Room,Model A,99 Yrs FROM 1997,100,4585.00,458000.00
1-May-19,Tampines,Blk 814 Tampines Street 81,XX to XX,4-Room,Model A,99 Yrs FROM 1984,105,3907.00,410000.00
1-May-19,Tampines,Blk 814 Tampines Street 81,XX to XX,4-Room,Model A,99 Yrs FROM 1984,105,4187.00,440000.00
1-May-19,Tampines,Blk 888A Tampines Street 81,XX to XX,4-Room,Model A,99 Yrs FROM 1989,104,3563.00,370000.00
1-May-19,Tampines,Blk 897A Tampines Street 81,XX to XX,4-Room,Model A,99 Yrs FROM 1988,103,4230.00,435000.00
1-May-19,Tampines,Blk 848 Tampines Street 82,XX to XX,4-Room,Model A,99 Yrs FROM 1985,103,4467.00,460000.00
1-May-19,Tampines,Blk 843 Tampines Street 83,XX to XX,4-Room,Simplified,99 Yrs FROM 1988,84,4424.00,371500.00
1-May-19,Tampines,Blk 862A Tampines Street 83,XX to XX,4-Room,Model A,99 Yrs FROM 1988,104,4327.00,450000.00
1-May-19,Tampines,Blk 864 Tampines Street 83,XX to XX,4-Room,Model A,99 Yrs FROM 1988,104,3800.00,395000.00
1-May-19,Tampines,Blk 910 Tampines Street 91,XX to XX,4-Room,Model A,99 Yrs FROM 1984,110,4187.00,460000.00
1-May-19,Tampines,Blk 911 Tampines Street 91,XX to XX,4-Room,Model A,99 Yrs FROM 1984,104,4596.00,478000.00
1-May-19,Tampines,Blk 916 Tampines Street 91,XX to XX,4-Room,Model A,99 Yrs FROM 1984,103,3789.00,390000.00
1-May-19,Tampines,Blk 916 Tampines Street 91,XX to XX,4-Room,Model A,99 Yrs FROM 1984,104,3843.00,400000.00
1-May-19,Tampines,Blk 933 Tampines Street 91,XX to XX,4-Room,Model A,99 Yrs FROM 1985,104,4499.00,468000.00
